1,"Fri, Oct 31, 1997",,,,Box Score,/boxscores/199710310MIA.html,,Toronto Raptors,/teams/TOR/1998.html,W,,114,101,1,0,W 1,,0,TOR,MIA
2,"Sat, Nov 1, 1997",,,,Box Score,/boxscores/199711010WAS.html,@,Washington Wizards,/teams/WAS/1998.html,W,,109,108,2,0,W 2,"at Landover, MD",0,WAS,MIA
3,"Mon, Nov 3, 1997",,,,Box Score,/boxscores/199711030MIA.html,,Charlotte Hornets,/teams/CHH/1998.html,L,,99,112,2,1,L 1,,0,CHH,MIA
4,"Wed, Nov 5, 1997",,,,Box Score,/boxscores/199711050BOS.html,@,Boston Celtics,/teams/BOS/1998.html,W,,90,74,3,1,W 1,,0,BOS,MIA
5,"Fri, Nov 7, 1997",,,,Box Score,/boxscores/199711070NJN.html,@,New Jersey Nets,/teams/NJN/1998.html,L,,87,99,3,2,L 1,,0,NJN,MIA
6,"Sat, Nov 8, 1997",,,,Box Score,/boxscores/199711080MIA.html,,Washington Wizards,/teams/WAS/1998.html,W,,114,106,4,2,W 1,,0,WAS,MIA
7,"Tue, Nov 11, 1997",,,,Box Score,/boxscores/199711110MIA.html,,Sacramento Kings,/teams/SAC/1998.html,W,,101,82,5,2,W 2,,0,SAC,MIA
8,"Fri, Nov 14, 1997",,,,Box Score,/boxscores/199711140IND.html,@,Indiana Pacers,/teams/IND/1998.html,L,,78,82,5,3,L 1,,0,IND,MIA
9,"Sat, Nov 15, 1997",,,,Box Score,/boxscores/199711150MIA.html,,Denver Nuggets,/teams/DEN/1998.html,W,,96,93,6,3,W 1,,0,DEN,MIA
10,"Wed, Nov 19, 1997",,,,Box Score,/boxscores/199711190MIA.html,,Los Angeles Clippers,/teams/LAC/1998.html,W,,122,113,7,3,W 2,,0,LAC,MIA
11,"Fri, Nov 21, 1997",,,,Box Score,/boxscores/199711210CHH.html,@,Charlotte Hornets,/teams/CHH/1998.html,L,,102,119,7,4,L 1,,0,CHH,MIA
12,"Sat, Nov 22, 1997",,,,Box Score,/boxscores/199711220MIA.html,,Toronto Raptors,/teams/TOR/1998.html,W,,108,104,8,4,W 1,,0,TOR,MIA
13,"Tue, Nov 25, 1997",,,,Box Score,/boxscores/199711250MIA.html,,Los Angeles Lakers,/teams/LAL/1998.html,W,,103,86,9,4,W 2,,0,LAL,MIA
14,"Wed, Nov 26, 1997",,,,Box Score,/boxscores/199711260ORL.html,@,Orlando Magic,/teams/ORL/1998.html,W,,84,60,10,4,W 3,,0,ORL,MIA
15,"Sat, Nov 29, 1997",,,,Box Score,/boxscores/199711290MIA.html,,Milwaukee Bucks,/teams/MIL/1998.html,L,,87,93,10,5,L 1,,0,MIL,MIA
16,"Wed, Dec 3, 1997",,,,Box Score,/boxscores/199712030MIA.html,,Philadelphia 76ers,/teams/PHI/1998.html,W,,94,90,11,5,W 1,,0,PHI,MIA
17,"Fri, Dec 5, 1997",,,,Box Score,/boxscores/199712050MIA.html,,Boston Celtics,/teams/BOS/1998.html,W,,117,97,12,5,W 2,,0,BOS,MIA
18,"Mon, Dec 8, 1997",,,,Box Score,/boxscores/199712080MIA.html,,New Jersey Nets,/teams/NJN/1998.html,W,,105,97,13,5,W 3,,0,NJN,MIA
19,"Tue, Dec 9, 1997",,,,Box Score,/boxscores/199712090ATL.html,@,Atlanta Hawks,/teams/ATL/1998.html,W,,97,81,14,5,W 4,"at Atlanta, GA (Alexander Memorial Coliseum at McDonald\'s Center)",0,ATL,MIA
20,"Fri, Dec 12, 1997",,,,Box Score,/boxscores/199712120IND.html,@,Indiana Pacers,/teams/IND/1998.html,L,,89,104,14,6,L 1,,0,IND,MIA
21,"Sat, Dec 13, 1997",,,,Box Score,/boxscores/199712130MIL.html,@,Milwaukee Bucks,/teams/MIL/1998.html,W,,87,84,15,6,W 1,,0,MIL,MIA
22,"Tue, Dec 16, 1997",,,,Box Score,/boxscores/199712160MIA.html,,Utah Jazz,/teams/UTA/1998.html,L,,95,103,15,7,L 1,,0,UTA,MIA
23,"Wed, Dec 17, 1997",,,,Box Score,/boxscores/199712170WAS.html,@,Washington Wizards,/teams/WAS/1998.html,L,,74,88,15,8,L 2,,0,WAS,MIA
24,"Fri, Dec 19, 1997",,,,Box Score,/boxscores/199712190PHI.html,@,Philadelphia 76ers,/teams/PHI/1998.html,W,,91,84,16,8,W 1,,0,PHI,MIA
25,"Sat, Dec 20, 1997",,,,Box Score,/boxscores/199712200MIA.html,,Atlanta Hawks,/teams/ATL/1998.html,W,,99,92,17,8,W 2,,0,ATL,MIA
26,"Thu, Dec 25, 1997",,,,Box Score,/boxscores/199712250CHI.html,@,Chicago Bulls,/teams/CHI/1998.html,L,,80,90,17,9,L 1,,0,CHI,MIA
27,"Fri, Dec 26, 1997",,,,Box Score,/boxscores/199712260DET.html,@,Detroit Pistons,/teams/DET/1998.html,W,,88,74,18,9,W 1,,0,DET,MIA
28,"Sun, Dec 28, 1997",,,,Box Score,/boxscores/199712280MIA.html,,Indiana Pacers,/teams/IND/1998.html,W,,101,90,19,9,W 2,,0,IND,MIA
29,"Tue, Dec 30, 1997",,,,Box Score,/boxscores/199712300CLE.html,@,Cleveland Cavaliers,/teams/CLE/1998.html,W,,90,78,20,9,W 3,,0,CLE,MIA
30,"Fri, Jan 2, 1998",,,,Box Score,/boxscores/199801020CHH.html,@,Charlotte Hornets,/teams/CHH/1998.html,L,OT,88,99,20,10,L 1,,0,CHH,MIA
31,"Sat, Jan 3, 1998",,,,Box Score,/boxscores/199801030MIA.html,,San Antonio Spurs,/teams/SAS/1998.html,L,,77,84,20,11,L 2,,0,SAS,MIA
32,"Wed, Jan 7, 1998",,,,Box Score,/boxscores/199801070MIA.html,,Chicago Bulls,/teams/CHI/1998.html,W,,99,72,21,11,W 1,,0,CHI,MIA
33,"Fri, Jan 9, 1998",,,,Box Score,/boxscores/199801090DEN.html,@,Denver Nuggets,/teams/DEN/1998.html,W,,98,79,22,11,W 2,,0,DEN,MIA
34,"Sun, Jan 11, 1998",,,,Box Score,/boxscores/199801110VAN.html,@,Vancouver Grizzlies,/teams/VAN/1998.html,W,,96,90,23,11,W 3,,0,VAN,MIA
35,"Tue, Jan 13, 1998",,,,Box Score,/boxscores/199801130POR.html,@,Portland Trail Blazers,/teams/POR/1998.html,W,,76,68,24,11,W 4,,0,POR,MIA
36,"Thu, Jan 15, 1998",,,,Box Score,/boxscores/199801150SEA.html,@,Seattle SuperSonics,/teams/SEA/1998.html,L,,85,103,24,12,L 1,,0,SEA,MIA
37,"Sat, Jan 17, 1998",,,,Box Score,/boxscores/199801170LAL.html,@,Los Angeles Lakers,/teams/LAL/1998.html,L,,99,108,24,13,L 2,,0,LAL,MIA
38,"Sun, Jan 18, 1998",,,,Box Score,/boxscores/199801180PHO.html,@,Phoenix Suns,/teams/PHO/1998.html,L,,87,96,24,14,L 3,,0,PHO,MIA
39,"Wed, Jan 21, 1998",,,,Box Score,/boxscores/199801210MIA.html,,Philadelphia 76ers,/teams/PHI/1998.html,W,,92,87,25,14,W 1,,0,PHI,MIA
40,"Fri, Jan 23, 1998",,,,Box Score,/boxscores/199801230MIA.html,,Orlando Magic,/teams/ORL/1998.html,W,,102,90,26,14,W 2,,0,ORL,MIA
41,"Mon, Jan 26, 1998",,,,Box Score,/boxscores/199801260MIA.html,,Cleveland Cavaliers,/teams/CLE/1998.html,L,,93,94,26,15,L 1,,0,CLE,MIA
42,"Wed, Jan 28, 1998",,,,Box Score,/boxscores/199801280MIA.html,,New York Knicks,/teams/NYK/1998.html,W,,86,82,27,15,W 1,,0,NYK,MIA
43,"Fri, Jan 30, 1998",,,,Box Score,/boxscores/199801300MIA.html,,Phoenix Suns,/teams/PHO/1998.html,L,,71,74,27,16,L 1,,0,PHO,MIA
44,"Sun, Feb 1, 1998",,,,Box Score,/boxscores/199802010NYK.html,@,New York Knicks,/teams/NYK/1998.html,L,,83,89,27,17,L 2,,0,NYK,MIA
45,"Mon, Feb 2, 1998",,,,Box Score,/boxscores/199802020MIA.html,,Atlanta Hawks,/teams/ATL/1998.html,W,,90,83,28,17,W 1,,0,ATL,MIA
46,"Wed, Feb 4, 1998",,,,Box Score,/boxscores/199802040PHI.html,@,Philadelphia 76ers,/teams/PHI/1998.html,W,,98,84,29,17,W 2,,0,PHI,MIA
47,"Thu, Feb 5, 1998",,,,Box Score,/boxscores/199802050MIL.html,@,Milwaukee Bucks,/teams/MIL/1998.html,W,,91,87,30,17,W 3,,0,MIL,MIA
48,"Tue, Feb 10, 1998",,,,Box Score,/boxscores/199802100CLE.html,@,Cleveland Cavaliers,/teams/CLE/1998.html,W,,91,81,31,17,W 4,,0,CLE,MIA
49,"Wed, Feb 11, 1998",,,,Box Score,/boxscores/199802110MIA.html,,Indiana Pacers,/teams/IND/1998.html,L,,101,110,31,18,L 1,,0,IND,MIA
50,"Fri, Feb 13, 1998",,,,Box Score,/boxscores/199802130MIA.html,,Detroit Pistons,/teams/DET/1998.html,W,,100,86,32,18,W 1,,0,DET,MIA
51,"Sun, Feb 15, 1998",,,,Box Score,/boxscores/199802150TOR.html,@,Toronto Raptors,/teams/TOR/1998.html,W,,116,95,33,18,W 2,,0,TOR,MIA
52,"Tue, Feb 17, 1998",,,,Box Score,/boxscores/199802170MIA.html,,Minnesota Timberwolves,/teams/MIN/1998.html,W,,110,84,34,18,W 3,,0,MIN,MIA
53,"Thu, Feb 19, 1998",,,,Box Score,/boxscores/199802190LAC.html,@,Los Angeles Clippers,/teams/LAC/1998.html,W,,89,80,35,18,W 4,"at Anaheim, CA",0,LAC,MIA
54,"Fri, Feb 20, 1998",,,,Box Score,/boxscores/199802200SAC.html,@,Sacramento Kings,/teams/SAC/1998.html,W,,91,77,36,18,W 5,,0,SAC,MIA
55,"Sun, Feb 22, 1998",,,,Box Score,/boxscores/199802220GSW.html,@,Golden State Warriors,/teams/GSW/1998.html,W,,90,82,37,18,W 6,,0,GSW,MIA
56,"Tue, Feb 24, 1998",,,,Box Score,/boxscores/199802240UTA.html,@,Utah Jazz,/teams/UTA/1998.html,W,,104,102,38,18,W 7,,0,UTA,MIA
57,"Thu, Feb 26, 1998",,,,Box Score,/boxscores/199802260MIA.html,,Dallas Mavericks,/teams/DAL/1998.html,W,,91,72,39,18,W 8,,0,DAL,MIA
58,"Sat, Feb 28, 1998",,,,Box Score,/boxscores/199802280NJN.html,@,New Jersey Nets,/teams/NJN/1998.html,W,,95,93,40,18,W 9,,0,NJN,MIA
59,"Sun, Mar 1, 1998",,,,Box Score,/boxscores/199803010MIA.html,,New Jersey Nets,/teams/NJN/1998.html,W,,85,84,41,18,W 10,,0,NJN,MIA
60,"Tue, Mar 3, 1998",,,,Box Score,/boxscores/199803030MIA.html,,Seattle SuperSonics,/teams/SEA/1998.html,L,OT,91,97,41,19,L 1,,0,SEA,MIA
61,"Thu, Mar 5, 1998",,,,Box Score,/boxscores/199803050HOU.html,@,Houston Rockets,/teams/HOU/1998.html,W,,117,93,42,19,W 1,,0,HOU,MIA
62,"Sat, Mar 7, 1998",,,,Box Score,/boxscores/199803070DAL.html,@,Dallas Mavericks,/teams/DAL/1998.html,W,,94,88,43,19,W 2,,0,DAL,MIA
63,"Tue, Mar 10, 1998",,,,Box Score,/boxscores/199803100CHI.html,@,Chicago Bulls,/teams/CHI/1998.html,L,,91,106,43,20,L 1,,0,CHI,MIA
64,"Thu, Mar 12, 1998",,,,Box Score,/boxscores/199803120MIA.html,,Cleveland Cavaliers,/teams/CLE/1998.html,W,,97,74,44,20,W 1,,0,CLE,MIA
65,"Sun, Mar 15, 1998",,,,Box Score,/boxscores/199803150ORL.html,@,Orlando Magic,/teams/ORL/1998.html,W,,79,76,45,20,W 2,,0,ORL,MIA
66,"Mon, Mar 16, 1998",,,,Box Score,/boxscores/199803160MIA.html,,Detroit Pistons,/teams/DET/1998.html,L,,90,103,45,21,L 1,,0,DET,MIA
67,"Wed, Mar 18, 1998",,,,Box Score,/boxscores/199803180MIA.html,,Vancouver Grizzlies,/teams/VAN/1998.html,W,,94,91,46,21,W 1,,0,VAN,MIA
68,"Fri, Mar 20, 1998",,,,Box Score,/boxscores/199803200MIA.html,,Golden State Warriors,/teams/GSW/1998.html,W,,93,87,47,21,W 2,,0,GSW,MIA
69,"Sun, Mar 22, 1998",,,,Box Score,/boxscores/199803220MIA.html,,Portland Trail Blazers,/teams/POR/1998.html,W,,112,80,48,21,W 3,,0,POR,MIA
70,"Wed, Mar 25, 1998",,,,Box Score,/boxscores/199803250BOS.html,@,Boston Celtics,/teams/BOS/1998.html,W,,105,91,49,21,W 4,,0,BOS,MIA
71,"Fri, Mar 27, 1998",,,,Box Score,/boxscores/199803270MIA.html,,Milwaukee Bucks,/teams/MIL/1998.html,W,,102,77,50,21,W 5,,0,MIL,MIA
72,"Sun, Mar 29, 1998",,,,Box Score,/boxscores/199803290MIA.html,,Houston Rockets,/teams/HOU/1998.html,W,,109,77,51,21,W 6,,0,HOU,MIA
73,"Tue, Mar 31, 1998",,,,Box Score,/boxscores/199803310MIA.html,,Boston Celtics,/teams/BOS/1998.html,W,,121,95,52,21,W 7,,0,BOS,MIA
74,"Thu, Apr 2, 1998",,,,Box Score,/boxscores/199804020SAS.html,@,San Antonio Spurs,/teams/SAS/1998.html,L,,89,103,52,22,L 1,,0,SAS,MIA
75,"Sat, Apr 4, 1998",,,,Box Score,/boxscores/199804040MIA.html,,Charlotte Hornets,/teams/CHH/1998.html,W,,101,88,53,22,W 1,,0,CHH,MIA
76,"Tue, Apr 7, 1998",,,,Box Score,/boxscores/199804070MIN.html,@,Minnesota Timberwolves,/teams/MIN/1998.html,L,,89,92,53,23,L 1,,0,MIN,MIA
77,"Wed, Apr 8, 1998",,,,Box Score,/boxscores/199804080NYK.html,@,New York Knicks,/teams/NYK/1998.html,L,,80,83,53,24,L 2,,0,NYK,MIA
78,"Fri, Apr 10, 1998",,,,Box Score,/boxscores/199804100TOR.html,@,Toronto Raptors,/teams/TOR/1998.html,W,OT,111,105,54,24,W 1,,0,TOR,MIA
79,"Sun, Apr 12, 1998",,,,Box Score,/boxscores/199804120MIA.html,,New York Knicks,/teams/NYK/1998.html,W,,82,81,55,24,W 2,,0,NYK,MIA
80,"Wed, Apr 15, 1998",,,,Box Score,/boxscores/199804150MIA.html,,Orlando Magic,/teams/ORL/1998.html,L,,87,99,55,25,L 1,,0,ORL,MIA
81,"Fri, Apr 17, 1998",,,,Box Score,/boxscores/199804170MIA.html,,Washington Wizards,/teams/WAS/1998.html,L,,89,97,55,26,L 2,,0,WAS,MIA
82,"Sun, Apr 19, 1998",,,,Box Score,/boxscores/199804190ATL.html,@,Atlanta Hawks,/teams/ATL/1998.html,L,,89,101,55,27,L 3,,0,ATL,MIA
1,"Fri, Apr 24, 1998",,,,Box Score,/boxscores/199804240MIA.html,,New York Knicks,/teams/NYK/1998.html,W,,94,79,1,0,W 1,,1,NYK,MIA
2,"Sun, Apr 26, 1998",,,,Box Score,/boxscores/199804260MIA.html,,New York Knicks,/teams/NYK/1998.html,L,,86,96,1,1,L 1,,1,NYK,MIA
